i,j,p,t,level,marginal,lower,upper,scale
Denmark,Austria,nonfood_items_clothing,28,0.0,0.2,0.0,inf,1.0
Denmark,Austria,nonfood_items_clothing,29,0.0,0.2,0.0,inf,1.0
Denmark,Austria,nonfood_items_clothing,30,0.0,0.2,0.0,inf,1.0
Denmark,Austria,nonfood_items_clothing,31,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,food_clothing,0,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,food_clothing,1,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,food_clothing,2,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,food_clothing,3,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,food_clothing,4,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,food_clothing,5,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,food_clothing,6,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,food_clothing,7,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,food_clothing,8,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,food_clothing,9,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,food_clothing,10,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,food_clothing,11,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,food_clothing,12,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,food_clothing,13,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,food_clothing,14,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,food_clothing,15,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,food_clothing,16,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,food_clothing,17,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,food_clothing,18,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,food_clothing,19,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,food_clothing,20,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,food_clothing,21,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,food_clothing,22,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,food_clothing,23,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,food_clothing,24,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,food_clothing,25,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,food_clothing,26,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,food_clothing,27,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,food_clothing,28,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,food_clothing,29,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,food_clothing,30,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,food_clothing,31,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,housing,0,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,housing,1,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,housing,2,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,housing,3,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,housing,4,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,housing,5,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,housing,6,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,housing,7,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,housing,8,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,housing,9,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,housing,10,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,housing,11,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,housing,12,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,housing,13,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,housing,14,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,housing,15,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,housing,16,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,housing,17,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,housing,18,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,housing,19,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,housing,20,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,housing,21,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,housing,22,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,housing,23,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,housing,24,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,housing,25,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,housing,26,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,housing,27,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,housing,28,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,housing,29,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,housing,30,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,housing,31,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,nonfood_items_clothing,0,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,nonfood_items_clothing,1,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,nonfood_items_clothing,2,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,nonfood_items_clothing,3,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,nonfood_items_clothing,4,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,nonfood_items_clothing,5,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,nonfood_items_clothing,6,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,nonfood_items_clothing,7,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,nonfood_items_clothing,8,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,nonfood_items_clothing,9,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,nonfood_items_clothing,10,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,nonfood_items_clothing,11,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,nonfood_items_clothing,12,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,nonfood_items_clothing,13,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,nonfood_items_clothing,14,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,nonfood_items_clothing,15,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,nonfood_items_clothing,16,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,nonfood_items_clothing,17,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,nonfood_items_clothing,18,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,nonfood_items_clothing,19,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,nonfood_items_clothing,20,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,nonfood_items_clothing,21,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,nonfood_items_clothing,22,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,nonfood_items_clothing,23,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,nonfood_items_clothing,24,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,nonfood_items_clothing,25,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,nonfood_items_clothing,26,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,nonfood_items_clothing,27,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,nonfood_items_clothing,28,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,nonfood_items_clothing,29,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,nonfood_items_clothing,30,0.0,0.2,0.0,inf,1.0
Denmark,Belgium,nonfood_items_clothing,31,0.0,0.2,0.0,inf,1.0
Denmark,Denmark,food_clothing,0,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,food_clothing,1,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,food_clothing,2,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,food_clothing,3,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,food_clothing,4,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,food_clothing,5,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,food_clothing,6,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,food_clothing,7,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,food_clothing,8,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,food_clothing,9,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,food_clothing,10,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,food_clothing,11,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,food_clothing,12,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,food_clothing,13,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,food_clothing,14,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,food_clothing,15,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,food_clothing,16,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,food_clothing,17,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,food_clothing,18,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,food_clothing,19,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,food_clothing,20,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,food_clothing,21,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,food_clothing,22,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,food_clothing,23,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,food_clothing,24,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,food_clothing,25,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,food_clothing,26,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,food_clothing,27,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,food_clothing,28,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,food_clothing,29,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,food_clothing,30,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,food_clothing,31,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,housing,0,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,housing,1,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,housing,2,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,housing,3,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,housing,4,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,housing,5,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,housing,6,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,housing,7,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,housing,8,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,housing,9,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,housing,10,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,housing,11,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,housing,12,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,housing,13,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,housing,14,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,housing,15,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,housing,16,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,housing,17,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,housing,18,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,housing,19,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,housing,20,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,housing,21,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,housing,22,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,housing,23,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,housing,24,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,housing,25,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,housing,26,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,housing,27,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,housing,28,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,housing,29,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,housing,30,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,housing,31,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,nonfood_items_clothing,0,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,nonfood_items_clothing,1,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,nonfood_items_clothing,2,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,nonfood_items_clothing,3,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,nonfood_items_clothing,4,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,nonfood_items_clothing,5,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,nonfood_items_clothing,6,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,nonfood_items_clothing,7,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,nonfood_items_clothing,8,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,nonfood_items_clothing,9,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,nonfood_items_clothing,10,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,nonfood_items_clothing,11,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,nonfood_items_clothing,12,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,nonfood_items_clothing,13,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,nonfood_items_clothing,14,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,nonfood_items_clothing,15,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,nonfood_items_clothing,16,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,nonfood_items_clothing,17,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,nonfood_items_clothing,18,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,nonfood_items_clothing,19,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,nonfood_items_clothing,20,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,nonfood_items_clothing,21,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,nonfood_items_clothing,22,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,nonfood_items_clothing,23,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,nonfood_items_clothing,24,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,nonfood_items_clothing,25,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,nonfood_items_clothing,26,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,nonfood_items_clothing,27,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,nonfood_items_clothing,28,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,nonfood_items_clothing,29,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,nonfood_items_clothing,30,0.0,-0.0,0.0,inf,1.0
Denmark,Denmark,nonfood_items_clothing,31,0.0,-0.0,0.0,inf,1.0
Denmark,France,food_clothing,0,0.0,0.2,0.0,inf,1.0
Denmark,France,food_clothing,1,0.0,0.2,0.0,inf,1.0
Denmark,France,food_clothing,2,0.0,0.2,0.0,inf,1.0
Denmark,France,food_clothing,3,0.0,0.2,0.0,inf,1.0
Denmark,France,food_clothing,4,0.0,0.2,0.0,inf,1.0
Denmark,France,food_clothing,5,0.0,0.2,0.0,inf,1.0
Denmark,France,food_clothing,6,0.0,0.2,0.0,inf,1.0
Denmark,France,food_clothing,7,0.0,0.2,0.0,inf,1.0
Denmark,France,food_clothing,8,0.0,0.2,0.0,inf,1.0
Denmark,France,food_clothing,9,0.0,0.2,0.0,inf,1.0
Denmark,France,food_clothing,10,0.0,0.2,0.0,inf,1.0
Denmark,France,food_clothing,11,0.0,0.2,0.0,inf,1.0
Denmark,France,food_clothing,12,0.0,0.2,0.0,inf,1.0
Denmark,France,food_clothing,13,0.0,0.2,0.0,inf,1.0
Denmark,France,food_clothing,14,0.0,0.2,0.0,inf,1.0
Denmark,France,food_clothing,15,0.0,0.2,0.0,inf,1.0
Denmark,France,food_clothing,16,0.0,0.2,0.0,inf,1.0
Denmark,France,food_clothing,17,0.0,0.2,0.0,inf,1.0
Denmark,France,food_clothing,18,0.0,0.2,0.0,inf,1.0
Denmark,France,food_clothing,19,0.0,0.2,0.0,inf,1.0
Denmark,France,food_clothing,20,0.0,0.2,0.0,inf,1.0
Denmark,France,food_clothing,21,0.0,0.2,0.0,inf,1.0
Denmark,France,food_clothing,22,0.0,0.2,0.0,inf,1.0
Denmark,France,food_clothing,23,0.0,0.2,0.0,inf,1.0
Denmark,France,food_clothing,24,0.0,0.2,0.0,inf,1.0
Denmark,France,food_clothing,25,0.0,0.2,0.0,inf,1.0
Denmark,France,food_clothing,26,0.0,0.2,0.0,inf,1.0
Denmark,France,food_clothing,27,0.0,0.2,0.0,inf,1.0
Denmark,France,food_clothing,28,0.0,0.2,0.0,inf,1.0
Denmark,France,food_clothing,29,0.0,0.2,0.0,inf,1.0
Denmark,France,food_clothing,30,0.0,0.2,0.0,inf,1.0
Denmark,France,food_clothing,31,0.0,0.2,0.0,inf,1.0
Denmark,France,housing,0,0.0,0.2,0.0,inf,1.0
Denmark,France,housing,1,0.0,0.2,0.0,inf,1.0
Denmark,France,housing,2,0.0,0.2,0.0,inf,1.0
Denmark,France,housing,3,0.0,0.2,0.0,inf,1.0
Denmark,France,housing,4,0.0,0.2,0.0,inf,1.0
Denmark,France,housing,5,0.0,0.2,0.0,inf,1.0
Denmark,France,housing,6,0.0,0.2,0.0,inf,1.0
Denmark,France,housing,7,0.0,0.2,0.0,inf,1.0
Denmark,France,housing,8,0.0,0.2,0.0,inf,1.0
Denmark,France,housing,9,0.0,0.2,0.0,inf,1.0
Denmark,France,housing,10,0.0,0.2,0.0,inf,1.0
Denmark,France,housing,11,0.0,0.2,0.0,inf,1.0
Denmark,France,housing,12,0.0,0.2,0.0,inf,1.0
Denmark,France,housing,13,0.0,0.2,0.0,inf,1.0
Denmark,France,housing,14,0.0,0.2,0.0,inf,1.0
Denmark,France,housing,15,0.0,0.2,0.0,inf,1.0
Denmark,France,housing,16,0.0,0.2,0.0,inf,1.0
Denmark,France,housing,17,0.0,0.2,0.0,inf,1.0
Denmark,France,housing,18,0.0,0.2,0.0,inf,1.0
Denmark,France,housing,19,0.0,0.2,0.0,inf,1.0
Denmark,France,housing,20,0.0,0.2,0.0,inf,1.0
Denmark,France,housing,21,0.0,0.2,0.0,inf,1.0
Denmark,France,housing,22,0.0,0.2,0.0,inf,1.0
Denmark,France,housing,23,0.0,0.2,0.0,inf,1.0
Denmark,France,housing,24,0.0,0.2,0.0,inf,1.0
Denmark,France,housing,25,0.0,0.2,0.0,inf,1.0
Denmark,France,housing,26,0.0,0.2,0.0,inf,1.0
Denmark,France,housing,27,0.0,0.2,0.0,inf,1.0
Denmark,France,housing,28,0.0,0.2,0.0,inf,1.0
Denmark,France,housing,29,0.0,0.2,0.0,inf,1.0
Denmark,France,housing,30,0.0,0.2,0.0,inf,1.0
Denmark,France,housing,31,0.0,0.2,0.0,inf,1.0
Denmark,France,nonfood_items_clothing,0,0.0,0.2,0.0,inf,1.0
Denmark,France,nonfood_items_clothing,1,0.0,0.2,0.0,inf,1.0
Denmark,France,nonfood_items_clothing,2,0.0,0.2,0.0,inf,1.0
Denmark,France,nonfood_items_clothing,3,0.0,0.2,0.0,inf,1.0
Denmark,France,nonfood_items_clothing,4,0.0,0.2,0.0,inf,1.0
Denmark,France,nonfood_items_clothing,5,0.0,0.2,0.0,inf,1.0
Denmark,France,nonfood_items_clothing,6,0.0,0.2,0.0,inf,1.0
Denmark,France,nonfood_items_clothing,7,0.0,0.2,0.0,inf,1.0
Denmark,France,nonfood_items_clothing,8,0.0,0.2,0.0,inf,1.0
Denmark,France,nonfood_items_clothing,9,0.0,0.2,0.0,inf,1.0
Denmark,France,nonfood_items_clothing,10,0.0,0.2,0.0,inf,1.0
Denmark,France,nonfood_items_clothing,11,0.0,0.2,0.0,inf,1.0
Denmark,France,nonfood_items_clothing,12,0.0,0.2,0.0,inf,1.0
Denmark,France,nonfood_items_clothing,13,0.0,0.2,0.0,inf,1.0
Denmark,France,nonfood_items_clothing,14,0.0,0.2,0.0,inf,1.0
Denmark,France,nonfood_items_clothing,15,0.0,0.2,0.0,inf,1.0
Denmark,France,nonfood_items_clothing,16,0.0,0.2,0.0,inf,1.0
Denmark,France,nonfood_items_clothing,17,0.0,0.2,0.0,inf,1.0
Denmark,France,nonfood_items_clothing,18,0.0,0.2,0.0,inf,1.0
Denmark,France,nonfood_items_clothing,19,0.0,0.2,0.0,inf,1.0
Denmark,France,nonfood_items_clothing,20,0.0,0.2,0.0,inf,1.0
Denmark,France,nonfood_items_clothing,21,0.0,0.2,0.0,inf,1.0
Denmark,France,nonfood_items_clothing,22,0.0,0.2,0.0,inf,1.0
Denmark,France,nonfood_items_clothing,23,0.0,0.2,0.0,inf,1.0
Denmark,France,nonfood_items_clothing,24,0.0,0.2,0.0,inf,1.0
Denmark,France,nonfood_items_clothing,25,0.0,0.2,0.0,inf,1.0
Denmark,France,nonfood_items_clothing,26,0.0,0.2,0.0,inf,1.0
Denmark,France,nonfood_items_clothing,27,0.0,0.2,0.0,inf,1.0
Denmark,France,nonfood_items_clothing,28,0.0,0.2,0.0,inf,1.0
Denmark,France,nonfood_items_clothing,29,0.0,0.2,0.0,inf,1.0
Denmark,France,nonfood_items_clothing,30,0.0,0.2,0.0,inf,1.0
Denmark,France,nonfood_items_clothing,31,0.0,0.2,0.0,inf,1.0
Denmark,Germany,food_clothing,0,0.0,0.2,0.0,inf,1.0
Denmark,Germany,food_clothing,1,0.0,0.2,0.0,inf,1.0
Denmark,Germany,food_clothing,2,0.0,0.2,0.0,inf,1.0
Denmark,Germany,food_clothing,3,0.0,0.2,0.0,inf,1.0
Denmark,Germany,food_clothing,4,0.0,0.2,0.0,inf,1.0
Denmark,Germany,food_clothing,5,0.0,0.2,0.0,inf,1.0
Denmark,Germany,food_clothing,6,0.0,0.2,0.0,inf,1.0
Denmark,Germany,food_clothing,7,0.0,0.2,0.0,inf,1.0
Denmark,Germany,food_clothing,8,0.0,0.2,0.0,inf,1.0
Denmark,Germany,food_clothing,9,0.0,0.2,0.0,inf,1.0
Denmark,Germany,food_clothing,10,0.0,0.2,0.0,inf,1.0
Denmark,Germany,food_clothing,11,0.0,0.2,0.0,inf,1.0
Denmark,Germany,food_clothing,12,0.0,0.2,0.0,inf,1.0
Denmark,Germany,food_clothing,13,0.0,0.2,0.0,inf,1.0
Denmark,Germany,food_clothing,14,0.0,0.2,0.0,inf,1.0
Denmark,Germany,food_clothing,15,0.0,0.2,0.0,inf,1.0
Denmark,Germany,food_clothing,16,0.0,0.2,0.0,inf,1.0
Denmark,Germany,food_clothing,17,0.0,0.2,0.0,inf,1.0
Denmark,Germany,food_clothing,18,0.0,0.2,0.0,inf,1.0
Denmark,Germany,food_clothing,19,0.0,0.2,0.0,inf,1.0
Denmark,Germany,food_clothing,20,0.0,0.2,0.0,inf,1.0
Denmark,Germany,food_clothing,21,0.0,0.2,0.0,inf,1.0
Denmark,Germany,food_clothing,22,0.0,0.2,0.0,inf,1.0
Denmark,Germany,food_clothing,23,0.0,0.2,0.0,inf,1.0
Denmark,Germany,food_clothing,24,0.0,0.2,0.0,inf,1.0
Denmark,Germany,food_clothing,25,0.0,0.2,0.0,inf,1.0
Denmark,Germany,food_clothing,26,0.0,0.2,0.0,inf,1.0
Denmark,Germany,food_clothing,27,0.0,0.2,0.0,inf,1.0
Denmark,Germany,food_clothing,28,0.0,0.2,0.0,inf,1.0
Denmark,Germany,food_clothing,29,0.0,0.2,0.0,inf,1.0
Denmark,Germany,food_clothing,30,0.0,0.2,0.0,inf,1.0
Denmark,Germany,food_clothing,31,0.0,0.2,0.0,inf,1.0
Denmark,Germany,housing,0,0.0,0.2,0.0,inf,1.0
Denmark,Germany,housing,1,0.0,0.2,0.0,inf,1.0
Denmark,Germany,housing,2,0.0,0.2,0.0,inf,1.0
Denmark,Germany,housing,3,0.0,0.2,0.0,inf,1.0
Denmark,Germany,housing,4,0.0,0.2,0.0,inf,1.0
Denmark,Germany,housing,5,0.0,0.2,0.0,inf,1.0
Denmark,Germany,housing,6,0.0,0.2,0.0,inf,1.0
Denmark,Germany,housing,7,0.0,0.2,0.0,inf,1.0
Denmark,Germany,housing,8,0.0,0.2,0.0,inf,1.0
Denmark,Germany,housing,9,0.0,0.2,0.0,inf,1.0
Denmark,Germany,housing,10,0.0,0.2,0.0,inf,1.0
Denmark,Germany,housing,11,0.0,0.2,0.0,inf,1.0
Denmark,Germany,housing,12,0.0,0.2,0.0,inf,1.0
Denmark,Germany,housing,13,0.0,0.2,0.0,inf,1.0
Denmark,Germany,housing,14,0.0,0.2,0.0,inf,1.0
Denmark,Germany,housing,15,0.0,0.2,0.0,inf,1.0
Denmark,Germany,housing,16,0.0,0.2,0.0,inf,1.0
Denmark,Germany,housing,17,0.0,0.2,0.0,inf,1.0
Denmark,Germany,housing,18,0.0,0.2,0.0,inf,1.0
Denmark,Germany,housing,19,0.0,0.2,0.0,inf,1.0
Denmark,Germany,housing,20,0.0,0.2,0.0,inf,1.0
Denmark,Germany,housing,21,0.0,0.2,0.0,inf,1.0
Denmark,Germany,housing,22,0.0,0.2,0.0,inf,1.0
Denmark,Germany,housing,23,0.0,0.2,0.0,inf,1.0
Denmark,Germany,housing,24,0.0,0.2,0.0,inf,1.0
Denmark,Germany,housing,25,0.0,0.2,0.0,inf,1.0
Denmark,Germany,housing,26,0.0,0.2,0.0,inf,1.0
Denmark,Germany,housing,27,0.0,0.2,0.0,inf,1.0
Denmark,Germany,housing,28,0.0,0.2,0.0,inf,1.0
Denmark,Germany,housing,29,0.0,0.2,0.0,inf,1.0
Denmark,Germany,housing,30,0.0,0.2,0.0,inf,1.0
Denmark,Germany,housing,31,0.0,0.2,0.0,inf,1.0
Denmark,Germany,nonfood_items_clothing,0,0.0,0.2,0.0,inf,1.0
Denmark,Germany,nonfood_items_clothing,1,0.0,0.2,0.0,inf,1.0
Denmark,Germany,nonfood_items_clothing,2,0.0,0.2,0.0,inf,1.0
Denmark,Germany,nonfood_items_clothing,3,0.0,0.2,0.0,inf,1.0
Denmark,Germany,nonfood_items_clothing,4,0.0,0.2,0.0,inf,1.0
Denmark,Germany,nonfood_items_clothing,5,0.0,0.2,0.0,inf,1.0
Denmark,Germany,nonfood_items_clothing,6,0.0,0.2,0.0,inf,1.0
Denmark,Germany,nonfood_items_clothing,7,0.0,0.2,0.0,inf,1.0
Denmark,Germany,nonfood_items_clothing,8,0.0,0.2,0.0,inf,1.0
Denmark,Germany,nonfood_items_clothing,9,0.0,0.2,0.0,inf,1.0
Denmark,Germany,nonfood_items_clothing,10,0.0,0.2,0.0,inf,1.0
Denmark,Germany,nonfood_items_clothing,11,0.0,0.2,0.0,inf,1.0
Denmark,Germany,nonfood_items_clothing,12,0.0,0.2,0.0,inf,1.0
Denmark,Germany,nonfood_items_clothing,13,0.0,0.2,0.0,inf,1.0
Denmark,Germany,nonfood_items_clothing,14,0.0,0.2,0.0,inf,1.0
Denmark,Germany,nonfood_items_clothing,15,0.0,0.2,0.0,inf,1.0
Denmark,Germany,nonfood_items_clothing,16,0.0,0.2,0.0,inf,1.0
Denmark,Germany,nonfood_items_clothing,17,0.0,0.2,0.0,inf,1.0
Denmark,Germany,nonfood_items_clothing,18,0.0,0.2,0.0,inf,1.0
Denmark,Germany,nonfood_items_clothing,19,0.0,0.2,0.0,inf,1.0
Denmark,Germany,nonfood_items_clothing,20,0.0,0.2,0.0,inf,1.0
Denmark,Germany,nonfood_items_clothing,21,0.0,0.2,0.0,inf,1.0
Denmark,Germany,nonfood_items_clothing,22,0.0,0.2,0.0,inf,1.0
